0.0,0.0,0.0
0.015000000000000003,0.0031434142319061533,0.0
0.030000000000000006,0.00629775618509269,0.0
0.04500000000000001,0.009473944824172884,1.3268636995220177e-7
0.06000000000000001,0.012682881537165678,6.92255198758484e-7
0.07500000000000001,0.015935441189520894,2.1628180965199294e-6
0.09000000000000002,0.01924246299025218,5.24643046758346e-6
0.10500000000000002,0.022614741109741467,1.0890799109713514e-5
0.12000000000000002,0.02606301499064537,2.0316741788327466e-5
0.13500000000000004,0.029597959295650206,3.504548618797311e-5
0.15000000000000002,0.03323017343857549,5.692590935277536e-5
0.16500000000000004,0.036970170648503345,8.816183137932813e-5
0.18000000000000005,0.04082836652019581,0.00013133948869053014
0.19500000000000003,0.044815067008037064,0.00018945532264905512
0.21000000000000005,0.04894045582508192,0.00026594422849254883
0.22500000000000003,0.053214581213483755,0.00036470841748847976
0.24000000000000005,0.057647342057591644,0.0004901470516800322
0.25500000000000006,0.062248473316320774,0.0006471868154512619
0.2700000000000001,0.06702753075698667,0.0008413135911606532
0.28500000000000003,0.0719938749786225,0.0010786054070073092
0.30000000000000004,0.07715665471884176,0.001365766823777102
0.31500000000000006,0.08252478944453209,0.001710164922779466
0.33000000000000007,0.08810695123304121,0.00211986704967474
0.3450000000000001,0.09391154595700588,0.002603680457481695
0.3600000000000001,0.09994669379255003,0.0031711939762453126
0.37500000000000006,0.10622020907720035,0.003832821815959574
0.39000000000000007,0.11273957955050282,0.004599849582625449
0.4050000000000001,0.11951194501693987,0.0054844825539516456
0.4200000000000001,0.1265440754773036,0.006499896220275457
0.4350000000000001,0.13384234878114493,0.007660289046831163
0.45000000000000007,0.14141272785925724,0.008980937354511555
0.4650000000000001,0.14926073760132427,0.010478252146709457
0.4800000000000001,0.15739144144984146,0.012169837628636269
0.4950000000000001,0.16580941778716302,0.014074551071660939
0.5100000000000001,0.17451873619801112,0.01621256356772182
0.5250000000000001,0.18352293369496728,0.018605421096868833
0.5400000000000001,0.19282499099932493,0.021276105193790248
0.5550000000000002,0.2024273089741849,0.02424909234629246
0.5700000000000001,0.21233168531079016,0.02755041108996366
0.5850000000000001,0.22253929157280372,0.031207695578887033
0.6000000000000001,0.23305065070649766,0.035250234212988896
0.6150000000000001,0.24386561512763313,0.03970901168971741
0.6300000000000001,0.2549833454981334,0.04461674262325695
0.6450000000000001,0.2664022903074772,0.05000789464121637
